date,ETF,Sector,Close,Volume,return_5d,return_20d
2024-09-16,XLY.US,Consumer Discretionary,94.8751,3116177,0.036060041043435076,0.029643183511796067
2024-09-17,XLY.US,Consumer Discretionary,95.3591,4362412,0.03983363936949913,0.02665713078248433
2024-09-18,XLY.US,Consumer Discretionary,95.171,6718717,0.03813976946758979,0.03409231803805768
2024-09-19,XLY.US,Consumer Discretionary,97.3387,5939905,0.01934790581752166,0.010146015921724816
2024-09-20,XLY.US,Consumer Discretionary,97.1162,5622574,0.023209310084208346,0.016437010509060324
2024-09-23,XLY.US,Consumer Discretionary,98.2963,7348038,0.008559833889983492,-0.003573888335573261
2024-09-24,XLY.US,Consumer Discretionary,99.1576,4102492,-0.004242740848911186,-0.01621459172065476
2024-09-25,XLY.US,Consumer Discretionary,98.8008,3425571,-0.009106201569218042,-0.028193091553914584
2024-09-26,XLY.US,Consumer Discretionary,99.222,4311938,-0.02473443389570862,-0.001795972667351875
2024-09-27,XLY.US,Consumer Discretionary,99.3702,3478254,-0.013297749224616573,-0.00015095068742942974
2024-09-30,XLY.US,Consumer Discretionary,99.1377,4620990,-0.026351226627206348,0.004545193200972131
2024-10-01,XLY.US,Consumer Discretionary,98.7369,8316429,-0.012881708864669661,0.003351330657535234
2024-10-02,XLY.US,Consumer Discretionary,97.9011,7561422,0.0026761701349626854,0.010510607133116912
2024-10-03,XLY.US,Consumer Discretionary,96.7678,7176409,0.009400854416448556,0.006694375608415237
2024-10-04,XLY.US,Consumer Discretionary,98.0488,7911029,-0.008020495916319259,0.00969007269849298
2024-10-07,XLY.US,Consumer Discretionary,96.5253,5256961,0.012040366618907061,0.022095761422134874
2024-10-08,XLY.US,Consumer Discretionary,97.465,4783140,0.004474426717283153,0.03015441440517108
2024-10-09,XLY.US,Consumer Discretionary,98.1631,5596107,0.0025722496538922446,0.055539199556656094
2024-10-10,XLY.US,Consumer Discretionary,97.6775,3293448,0.00664226664277856,0.0744132476773054
2024-10-11,XLY.US,Consumer Discretionary,97.2624,5044352,0.01490915297175488,0.09430776949777098
2024-10-14,XLY.US,Consumer Discretionary,97.6875,3604314,0.002635956493921787,0.11153422904670496
2024-10-15,XLY.US,Consumer Discretionary,97.9011,6907179,-0.0035883151466121754,0.09430843984388337
2024-10-16,XLY.US,Consumer Discretionary,98.4156,4655732,-0.024389426066599218,0.09788488816813601
2024-10-17,XLY.US,Consumer Discretionary,98.3263,3525700,0.007297132099957082,0.08328087195389222
2024-10-18,XLY.US,Consumer Discretionary,98.7125,3837035,0.006510826896289679,0.06981385336203605
2024-10-21,XLY.US,Consumer Discretionary,97.945,3339881,0.016777783449895445,0.08815151360457407
2024-10-22,XLY.US,Consumer Discretionary,97.5498,3191015,0.015561282544915622,0.09337999667861951
2024-10-23,XLY.US,Consumer Discretionary,96.0153,4384840,0.03035766174765886,0.10594873941965499
2024-10-24,XLY.US,Consumer Discretionary,99.0438,7065712,-0.016439191549597276,0.07402987365185898
2024-10-25,XLY.US,Consumer Discretionary,99.3552,5497403,-0.003586123323187862,0.08609312849251993
2024-10-28,XLY.US,Consumer Discretionary,99.5883,4145910,-0.009340454651801444,0.09463661896025943
2024-10-29,XLY.US,Consumer Discretionary,99.0678,4291953,0.01348773264370462,0.10438507769426586
2024-10-30,XLY.US,Consumer Discretionary,98.9301,4931363,0.047355658186942096,0.10047397101589928
2024-10-31,XLY.US,Consumer Discretionary,97.4156,6263425,0.077301787393395,0.12905941142897026
2024-11-01,XLY.US,Consumer Discretionary,98.9989,7688256,0.07511295580051902,0.12069932090154523
2024-11-04,XLY.US,Consumer Discretionary,98.6581,4819716,0.10059893713744739,0.12371918778083102
2024-11-05,XLY.US,Consumer Discretionary,100.404,4471019,0.0670292020238239,0.11441775228078566
2024-11-06,XLY.US,Consumer Discretionary,103.615,9497996,0.04279303189692629,0.08873232640061768
2024-11-07,XLY.US,Consumer Discretionary,104.946,8105880,0.014950545995083164,0.0975454043031656
2024-11-08,XLY.US,Consumer Discretionary,106.435,7868464,-0.0078075820923568795,0.0787522901301263
2024-11-11,XLY.US,Consumer Discretionary,108.583,9307254,-0.018455927723492693,0.0591344869823085
2024-11-12,XLY.US,Consumer Discretionary,107.134,10646482,-0.004433699852521067,0.0923049638770137
2024-11-13,XLY.US,Consumer Discretionary,108.049,5945483,-0.01722366703995415,0.07408675693435374
2024-11-14,XLY.US,Consumer Discretionary,106.515,4669770,-0.0013049805191757136,0.09387410223912118
2024-11-15,XLY.US,Consumer Discretionary,105.604,7907420,0.021826824741487227,0.11825309647361837
2024-11-18,XLY.US,Consumer Discretionary,106.579,4803319,0.022837519586410115,0.11150414246709017
2024-11-19,XLY.US,Consumer Discretionary,106.659,3977455,0.025783103160539556,0.060623107285836086
2024-11-20,XLY.US,Consumer Discretionary,106.188,6042267,0.02525709119674535,0.06387727426827894
2024-11-21,XLY.US,Consumer Discretionary,106.376,5526345,0.03395502744980061,0.06470444461156655
2024-11-22,XLY.US,Consumer Discretionary,107.909,4598774,0.028162618502627135,0.05275741597086436
2024-11-25,XLY.US,Consumer Discretionary,109.013,7438144,0.0169796262831039,0.06620311339014617
2024-11-26,XLY.US,Consumer Discretionary,109.409,4021665,0.022694659488707414,0.05840470162418088
2024-11-27,XLY.US,Consumer Discretionary,108.87,3869518,0.03618076605125364,0.04605492789565524
2024-11-29,XLY.US,Consumer Discretionary,109.988,1790122,0.047232425355493435,0.018802051132850828
2024-12-02,XLY.US,Consumer Discretionary,110.948,8221283,0.03487219237841144,0.0023794930958647154
2024-12-03,XLY.US,Consumer Discretionary,110.864,7125920,0.037343050945302325,-0.0100393274642806
2024-12-04,XLY.US,Consumer Discretionary,111.892,5598006,0.045856718979015554,0.0007060379651808724
2024-12-05,XLY.US,Consumer Discretionary,112.809,7399182,0.028765435381928883,-0.0035192227570494117
2024-12-06,XLY.US,Consumer Discretionary,115.183,4940871,0.011555524686802654,-0.04294904630023533
2024-12-09,XLY.US,Consumer Discretionary,114.817,6582545,0.028523650678906387,-0.03717219575498387
2024-12-10,XLY.US,Consumer Discretionary,115.004,7711503,0.03007721470557545,-0.04818093283711877
2024-12-11,XLY.US,Consumer Discretionary,117.023,5795410,-0.03330969125727423,-0.059313126479410005
2024-12-12,XLY.US,Consumer Discretionary,116.054,4923851,-0.026565219639133497,-0.05329415616868016
2024-12-13,XLY.US,Consumer Discretionary,116.514,5439376,-0.027936556980276972,-0.03303465677944273
2024-12-16,XLY.US,Consumer Discretionary,118.092,6077936,-0.03802120380720109,-0.05111269179961386
2024-12-17,XLY.US,Consumer Discretionary,118.463,10328943,-0.018849767437934095,-0.040822872964554335
2024-12-18,XLY.US,Consumer Discretionary,113.125,14557220,0.023637569060773522,0.011792265193370177
2024-12-19,XLY.US,Consumer Discretionary,112.971,13344763,0.008081720087456112,0.00935638349664969
2024-12-20,XLY.US,Consumer Discretionary,113.259,11031621,-0.010621672449871555,0.012873149153709518
2024-12-23,XLY.US,Consumer Discretionary,113.602,5973757,-0.021038362000668998,0.0036619073607859765
2024-12-24,XLY.US,Consumer Discretionary,116.23,2574632,-0.055742923513722786,-0.01343887120364795
2024-12-26,XLY.US,Consumer Discretionary,115.799,4146399,-0.03305728028739452,-0.008566567932365654
2024-12-27,XLY.US,Consumer Discretionary,113.884,6150144,-0.012925432896631617,0.005224614520037862
2024-12-30,XLY.US,Consumer Discretionary,112.056,5460032,-0.0162418790604697,0.031627043621046624
2024-12-31,XLY.US,Consumer Discretionary,111.212,5296231,-0.005961586879113745,0.03487033773333814
2025-01-02,XLY.US,Consumer Discretionary,109.751,9245797,-0.00262412187588279,0.034769614855445496
2025-01-03,XLY.US,Consumer Discretionary,111.971,6557793,-0.016870439667413972,0.026203213332023356
2025-01-06,XLY.US,Consumer Discretionary,112.412,6844988,-0.022622139985055023,0.010586058427925815
2025-01-07,XLY.US,Consumer Discretionary,110.236,5602070,0.022034544069088113,0.03461664066185288
2025-01-08,XLY.US,Consumer Discretionary,110.549,5355697,0.013631964106414207,0.011524301440989815
2025-01-10,XLY.US,Consumer Discretionary,109.463,6929060,0.038040251043731654,0.0250404246183642
2025-01-13,XLY.US,Consumer Discretionary,110.082,5468924,0.03976126887229525,0.007703348413001354
2025-01-14,XLY.US,Consumer Discretionary,109.869,6820970,0.03785417178640027,0.009474920132157338
2025-01-15,XLY.US,Consumer Discretionary,112.665,6251176,0.018213287178804327,-0.0007899525140905306
2025-01-16,XLY.US,Consumer Discretionary,112.056,4893954,0.017509102591561465,0.004203255515099702
2025-01-17,XLY.US,Consumer Discretionary,113.627,3918290,0.009161554912124892,-0.0124354246789935
2025-01-21,XLY.US,Consumer Discretionary,114.459,6089223,0.0030403900086493074,-0.0201731624424466
2025-01-22,XLY.US,Consumer Discretionary,114.028,4991626,0.003955168905882767,-0.024950012277686118
2025-01-23,XLY.US,Consumer Discretionary,114.717,3922411,0.007697202681381077,-0.05629505653041833
2025-01-24,XLY.US,Consumer Discretionary,114.018,3574485,0.009402024241786489,-0.054079180480275046
2025-01-27,XLY.US,Consumer Discretionary,114.668,7131036,-0.00960163253915669,-0.06436843757630728
2025-01-28,XLY.US,Consumer Discretionary,114.807,5256873,0.0008536064874093974,-0.06935117196686613
2025-01-29,XLY.US,Consumer Discretionary,114.479,6594734,-0.0076607936826841305,-0.08015443880537043
2025-01-30,XLY.US,Consumer Discretionary,115.6,5433028,-0.013391003460207496,-0.07392733564013831
2025-01-31,XLY.US,Consumer Discretionary,115.09,5136841,-0.02838648014597278,
2025-02-03,XLY.US,Consumer Discretionary,113.567,7524687,-0.012001725853460932,
2025-02-04,XLY.US,Consumer Discretionary,114.905,4021552,-0.03459379487402636,
2025-02-05,XLY.US,Consumer Discretionary,113.602,5954217,-0.023696765902008865,
2025-02-06,XLY.US,Consumer Discretionary,114.052,6098828,-0.012941465296531507,
2025-02-07,XLY.US,Consumer Discretionary,111.823,5584405,0.006295663682784447,
2025-02-10,XLY.US,Consumer Discretionary,112.204,6015305,8.912338241073847e-05,
2025-02-11,XLY.US,Consumer Discretionary,110.93,5586741,0.01099792662039123,
2025-02-12,XLY.US,Consumer Discretionary,110.91,7971829,0.002461455233973675,
2025-02-13,XLY.US,Consumer Discretionary,112.576,6541287,-0.0383474275156338,
2025-02-14,XLY.US,Consumer Discretionary,112.527,3455234,-0.04154558461524782,
2025-02-18,XLY.US,Consumer Discretionary,112.214,7632928,-0.0439071773575489,
2025-02-19,XLY.US,Consumer Discretionary,112.15,4030965,-0.04730271957200183,
2025-02-20,XLY.US,Consumer Discretionary,111.183,4773291,-0.052885782898464795,
2025-02-21,XLY.US,Consumer Discretionary,108.259,9121190,-0.01113071430550805,
2025-02-24,XLY.US,Consumer Discretionary,107.852,6005085,,
2025-02-25,XLY.US,Consumer Discretionary,107.287,8075662,,
2025-02-26,XLY.US,Consumer Discretionary,106.845,6196881,,
2025-02-27,XLY.US,Consumer Discretionary,105.303,6857982,,
2025-02-28,XLY.US,Consumer Discretionary,107.054,7762929,,
2024-01-02,XLP.US,Consumer Staples,72.84,12912028,-0.0015101592531575614,0.001098297638659984
2024-01-03,XLP.US,Consumer Staples,72.27,13979805,0.004289470042894816,0.029611180296111872
2024-01-04,XLP.US,Consumer Staples,72.17,10865096,0.0055424691700152184,0.027712345850076314
2024-01-05,XLP.US,Consumer Staples,72.01,12802809,0.010970698514095156,0.02360783224552132
2024-01-08,XLP.US,Consumer Staples,72.54,9409101,-0.001929969671905174,0.018472566859663475
2024-01-09,XLP.US,Consumer Staples,72.73,7838821,-0.0052248040698474885,0.014849443145882102
2024-01-10,XLP.US,Consumer Staples,72.58,11113276,-0.004408928079360663,0.01667125930008284
2024-01-11,XLP.US,Consumer Staples,72.57,9507838,-0.007165495383767317,0.00744109136006621
2024-01-12,XLP.US,Consumer Staples,72.8,7712891,-0.015109890109890056,0.01140109890109886
2024-01-16,XLP.US,Consumer Staples,72.4,11566904,0.0011049723756906271,0.006077348066298338
2024-01-17,XLP.US,Consumer Staples,72.35,9641426,-0.010504492052522352,0.004837595024188124
2024-01-18,XLP.US,Consumer Staples,72.26,10548781,0.00027677830058125963,0.012593412676446203
2024-01-19,XLP.US,Consumer Staples,72.05,11309667,0.00804996530187374,0.017071478140180396
2024-01-22,XLP.US,Consumer Staples,71.7,15078552,0.01882845188284521,0.032775453277545274
2024-01-23,XLP.US,Consumer Staples,72.48,13859643,0.01352097130242802,0.02538631346578346
2024-01-24,XLP.US,Consumer Staples,71.59,12290544,0.018578013689062756,0.041346556781673316
2024-01-25,XLP.US,Consumer Staples,72.28,12160938,0.029468732706142697,0.034587714443829576
2024-01-26,XLP.US,Consumer Staples,72.63,7432810,0.021203359493322305,0.025471568222497742
2024-01-29,XLP.US,Consumer Staples,73.05,9322030,0.00903490759753578,0.019712525667351155
2024-01-30,XLP.US,Consumer Staples,73.46,11059004,0.005717397222978482,0.015110264089300385
2024-01-31,XLP.US,Consumer Staples,72.92,17220615,0.012205156335710399,0.020981897970378416
2024-02-01,XLP.US,Consumer Staples,74.41,20588719,-0.008332213412175604,0.0006719526945302423
2024-02-02,XLP.US,Consumer Staples,74.17,23157966,-0.014291492517190307,0.0047188890386948845
2024-02-05,XLP.US,Consumer Staples,73.71,14564666,-0.0010853344186677605,0.013431013431013605
2024-02-06,XLP.US,Consumer Staples,73.88,11224301,-0.014076881429344823,0.019626421223605917
2024-02-07,XLP.US,Consumer Staples,73.81,7544085,-0.015038612654111883,0.026419184392358908
2024-02-08,XLP.US,Consumer Staples,73.79,16287718,-0.00840222252337719,0.018566201382300918
2024-02-09,XLP.US,Consumer Staples,73.11,20698743,0.002325263301873992,0.03364792778005743
2024-02-12,XLP.US,Consumer Staples,73.63,13422892,0.005704196658970595,0.03164471003666991
2024-02-13,XLP.US,Consumer Staples,72.84,21640607,0.02031850631521137,0.04544206479956081
2024-02-14,XLP.US,Consumer Staples,72.7,15191383,0.02544704264099029,0.039339752407152595
2024-02-15,XLP.US,Consumer Staples,73.17,14235694,0.022003553368866946,0.03225365586989204
2024-02-16,XLP.US,Consumer Staples,73.28,15568267,0.01637554585152845,0.0297489082969431
2024-02-20,XLP.US,Consumer Staples,74.05,15388786,0.00594193112761654,0.022822417285617735
2024-02-21,XLP.US,Consumer Staples,74.32,13776798,0.003363832077502682,0.022201291711517745
2024-02-22,XLP.US,Consumer Staples,74.55,11744901,-0.0013413816230717357,0.019584171696847896
2024-02-23,XLP.US,Consumer Staples,74.78,12548307,-0.004279219042524818,0.011500401176785191
2024-02-26,XLP.US,Consumer Staples,74.48,11805979,0.0005370569280342963,0.012755102040816313
2024-02-27,XLP.US,Consumer Staples,74.49,8294275,0.002819170358437484,0.013156128339374407
2024-02-28,XLP.US,Consumer Staples,74.57,6768738,0.010191766125787982,0.022663269411291598
2024-02-29,XLP.US,Consumer Staples,74.45,14083443,0.017595701813297504,0.025654801880456546
2024-03-01,XLP.US,Consumer Staples,74.46,15512468,0.009401020682245464,0.01732473811442392
2024-03-04,XLP.US,Consumer Staples,74.52,15912730,0.014090177133655457,0.011272141706924366
2024-03-05,XLP.US,Consumer Staples,74.7,15708442,0.016867469879517927,-0.0022757697456492476
2024-03-06,XLP.US,Consumer Staples,75.33,11816384,0.010885437408735044,-0.014867914509491653
2024-03-07,XLP.US,Consumer Staples,75.76,9174980,-0.0026399155227032622,-0.018875395987328458
2024-03-08,XLP.US,Consumer Staples,75.16,13301651,0.0049228312932412255,-0.012506652474720603
2024-03-11,XLP.US,Consumer Staples,75.57,9316538,-0.0014556040756914523,-0.013100436681222627
2024-03-12,XLP.US,Consumer Staples,75.96,10454851,-0.0028962611901000024,-0.02172195892575024
2024-03-13,XLP.US,Consumer Staples,76.15,9739479,-0.002363755745239726,-0.02652659225213405
2024-03-14,XLP.US,Consumer Staples,75.56,14086278,0.0059555320275277435,-0.02885124404446804
2024-03-15,XLP.US,Consumer Staples,75.53,14248290,0.0014563749503508916,-0.0324374420759963
2024-03-18,XLP.US,Consumer Staples,75.46,10228999,-0.0003975616220512901,-0.031142327060694308
2024-03-19,XLP.US,Consumer Staples,75.74,10245872,-0.003564827039873153,-0.031159228941114336
2024-03-20,XLP.US,Consumer Staples,75.97,10986128,0.0038172963011715577,-0.02961695406081344
2024-03-21,XLP.US,Consumer Staples,76.01,8936115,0.004604657281936486,-0.02065517695040131
2024-03-22,XLP.US,Consumer Staples,75.64,10942362,0.0014542570068747374,-0.0064780539397143455
2024-03-25,XLP.US,Consumer Staples,75.43,11003712,-0.0009280127270318017,-0.0009280127270318017
2024-03-26,XLP.US,Consumer Staples,75.47,7964415,-0.012455280243805489,0.006095137140585738
2024-03-27,XLP.US,Consumer Staples,76.26,9848051,-0.026881720430107725,-0.0066876475216365305
2024-03-28,XLP.US,Consumer Staples,76.36,9172770,-0.026584599266631814,-0.010083813514929263
2024-04-01,XLP.US,Consumer Staples,75.75,13205135,-0.020198019801980216,0.001056105610561131
2024-04-02,XLP.US,Consumer Staples,75.36,16269181,-0.010350318471337605,0.0018577494692144647
2024-04-03,XLP.US,Consumer Staples,74.53,16094740,-0.002951831477257416,0.006574533744800659
2024-04-04,XLP.US,Consumer Staples,74.21,18289526,-0.0010780218299419886,0.019404392938957127
2024-04-05,XLP.US,Consumer Staples,74.33,11149022,-0.012780842190232788,0.0208529530472219
2024-04-08,XLP.US,Consumer Staples,74.22,10040772,-0.015359741309620034,0.02290487739153879
2024-04-09,XLP.US,Consumer Staples,74.58,12633248,-0.019710378117457794,0.0290962724591044
2024-04-10,XLP.US,Consumer Staples,74.31,15018494,-0.01251513928138892,0.029740277217063626
2024-04-11,XLP.US,Consumer Staples,74.13,10551937,-0.005530824227708009,0.04114393632807256
2024-04-12,XLP.US,Consumer Staples,73.38,14605857,0.014445352957209057,0.05778141182883623
2024-04-15,XLP.US,Consumer Staples,73.08,12119718,0.02832512315270952,0.05911330049261099
2024-04-16,XLP.US,Consumer Staples,73.11,12737598,0.030775543701272,0.05662700041034063
2024-04-17,XLP.US,Consumer Staples,73.38,12731543,0.03475061324611617,0.05342055055873529
2024-04-18,XLP.US,Consumer Staples,73.72,11964189,0.027536625067824172,0.06348345089527951
2024-04-19,XLP.US,Consumer Staples,74.44,15841833,0.015448683503492822,0.05064481461579784
2024-04-22,XLP.US,Consumer Staples,75.15,12181834,0.009048569527611239,0.033532934131736525
2024-04-23,XLP.US,Consumer Staples,75.36,12821080,0.0018577494692144647,0.03675690021231426
2024-04-24,XLP.US,Consumer Staples,75.93,15010955,-0.0119847227709734,0.024891347293559685
2024-04-25,XLP.US,Consumer Staples,75.75,14352559,-0.0013201320132012473,0.015181518151815343
2024-04-26,XLP.US,Consumer Staples,75.59,13488244,0.0038364863077124944,0.019976187326365746
2024-04-29,XLP.US,Consumer Staples,75.83,9243980,0.0011868653567190801,0.008835553211130165
2024-04-30,XLP.US,Consumer Staples,75.5,12517395,0.01655629139072845,0.00596026490066226
2024-05-01,XLP.US,Consumer Staples,75.02,24867500,0.019994668088509693,0.015062649960010832
2024-05-02,XLP.US,Consumer Staples,75.65,22820413,0.020224719101123556,0.022339722405816165
2024-05-03,XLP.US,Consumer Staples,75.88,18088242,0.022930943595150355,0.018845545598313196
2024-05-06,XLP.US,Consumer Staples,75.92,12508636,0.01949420442571137,0.027133825079030505
2024-05-07,XLP.US,Consumer Staples,76.75,14641836,0.006514657980456029,0.013811074918566701
2024-05-08,XLP.US,Consumer Staples,76.52,12686111,0.010193413486670133,0.01999477260846838
2024-05-09,XLP.US,Consumer Staples,77.18,12851938,0.01580720393884416,0.00621922777921724
2024-05-10,XLP.US,Consumer Staples,77.62,10774922,0.007601133728420306,-0.00025766555011608183
2024-05-13,XLP.US,Consumer Staples,77.4,11755444,0.0034883720930232176,0.002067183462532318
2024-05-14,XLP.US,Consumer Staples,77.25,10117640,0.011391585760517797,-0.006990291262136017
2024-05-15,XLP.US,Consumer Staples,77.3,18142952,0.006727037516170764,-0.006338939197930049
2024-05-16,XLP.US,Consumer Staples,78.4,17360383,-0.01913265306122447,-0.018494897959183687
2024-05-17,XLP.US,Consumer Staples,78.21,11265901,-0.014192558496355923,-0.006776627029791427
2024-05-20,XLP.US,Consumer Staples,77.67,9226472,-0.015063731170336103,0.001416248229689776
2024-05-21,XLP.US,Consumer Staples,78.13,6595220,-0.027902214258287428,-0.006655574043261225
2024-05-22,XLP.US,Consumer Staples,77.82,9395169,-0.021459778977126587,-0.0019275250578256742
2024-05-23,XLP.US,Consumer Staples,76.9,10751320,0.005721716514954567,0.013133940182054493
2024-05-24,XLP.US,Consumer Staples,77.1,6943370,0.0027237354085605237,0.004020752269779493
2024-05-28,XLP.US,Consumer Staples,76.5,8840718,0.01934640522875819,0.009803921568627416
2024-05-29,XLP.US,Consumer Staples,75.95,10402410,0.02448979591836742,0.012771560236997992
2024-05-30,XLP.US,Consumer Staples,76.15,7404435,0.024950755088640753,0.005646749835850118
2024-05-31,XLP.US,Consumer Staples,77.34,11874117,0.004137574347038875,-0.016808895784846123
2024-06-03,XLP.US,Consumer Staples,77.31,12223420,0.003751131807010699,-0.009571853576510247
2024-06-04,XLP.US,Consumer Staples,77.98,9097458,-0.0053859964093357915,-0.019748653500897717
2024-06-05,XLP.US,Consumer Staples,77.81,9095130,-0.014137000385554654,-0.005526281968898705
2024-06-06,XLP.US,Consumer Staples,78.05,9759491,-0.015887251761691146,-0.0101217168481742
2024-06-07,XLP.US,Consumer Staples,77.66,7490555,-0.009142415657996339,-0.00772598506309552
2024-06-10,XLP.US,Consumer Staples,77.6,10033882,0.0010309278350517648,-0.002577319587628746
2024-06-11,XLP.US,Consumer Staples,77.56,8583758,0.0028365136668384583,-0.005801959773078957
2024-06-12,XLP.US,Consumer Staples,76.71,14172779,0.011732499022291787,0.009646721418328896
2024-06-13,XLP.US,Consumer Staples,76.81,8723482,0.011196458794427766,0.0024736362452806304
2024-06-14,XLP.US,Consumer Staples,76.95,7246417,0.012475633528264973,0.010266406757634794
2024-06-17,XLP.US,Consumer Staples,77.68,8762080,-0.0034757981462411047,0.01364572605561265
2024-06-18,XLP.US,Consumer Staples,77.78,6567100,-0.006814091025970748,0.007328362046798542
2024-06-20,XLP.US,Consumer Staples,77.61,9316388,-0.00889060688055665,0.006184770003865525
2024-06-21,XLP.US,Consumer Staples,77.67,11595433,-0.014033732457834458,0.006051242435946902
2024-06-24,XLP.US,Consumer Staples,77.91,9722583,-0.024002053651649202,-0.0006417661404184427
2024-06-25,XLP.US,Consumer Staples,77.41,10705815,-0.010851311200103408,0.004908926495285071
2024-06-26,XLP.US,Consumer Staples,77.25,8405221,-0.010485436893203914,0.005825242718446644
2024-06-27,XLP.US,Consumer Staples,76.92,4592368,0.00598023920956825,0.020410816432657297
2024-06-28,XLP.US,Consumer Staples,76.58,8396860,0.00887960302951174,0.0253329851136066
2024-07-01,XLP.US,Consumer Staples,76.04,9275425,0.013413992635455063,0.025644397685428588
2024-07-02,XLP.US,Consumer Staples,76.57,8233614,0.010839754473031427,0.01671672978973482
2024-07-03,XLP.US,Consumer Staples,76.44,5600604,0.00876504447933013,0.02786499215070637
2024-07-05,XLP.US,Consumer Staples,77.38,7202896,0.0009046265184802227,0.02429568363918344
2024-07-08,XLP.US,Consumer Staples,77.26,4486755,-0.0033652601604970966,0.005695055656225634
2024-07-09,XLP.US,Consumer Staples,77.06,5635819,0.008824292758889074,0.015312743316895805
2024-07-10,XLP.US,Consumer Staples,77.4,7249075,0.017312661498707804,0.011886304909560552
2024-07-11,XLP.US,Consumer Staples,77.11,11414670,0.016080923356244226,0.02489949422902349
2024-07-12,XLP.US,Consumer Staples,77.45,10028191,0.008263395739186663,0.021949644932214296
2024-07-15,XLP.US,Consumer Staples,77.0,8481303,0.014805194805194821,0.022727272727272707
2024-07-16,XLP.US,Consumer Staples,77.74,7987333,0.001543606894777616,0.01762284538204284
2024-07-17,XLP.US,Consumer Staples,78.74,18297885,-0.012065024130048063,0.009271018542037046
2024-07-18,XLP.US,Consumer Staples,78.35,14877213,-0.00829610721123153,0.024760689215060694
2024-07-19,XLP.US,Consumer Staples,78.09,11816508,0.005122294788064918,0.030989883467793522
2024-07-22,XLP.US,Consumer Staples,78.14,9408432,0.004863066291272089,0.03378551318146927
2024-07-23,XLP.US,Consumer Staples,77.86,6937911,0.001669663498587104,0.04264063704084253
2024-07-24,XLP.US,Consumer Staples,77.79,10620372,0.0007713073659851855,0.05064918369970428
2024-07-25,XLP.US,Consumer Staples,77.7,15686268,0.011196911196911019,0.05032175032175035
2024-07-26,XLP.US,Consumer Staples,78.49,10271976,0.009810166900242168,0.042680596254299985
2024-07-29,XLP.US,Consumer Staples,78.52,9115085,-0.010443199184920982,0.04966887417218557
2024-07-30,XLP.US,Consumer Staples,77.99,11818449,0.003205539171688754,0.05936658545967455
2024-07-31,XLP.US,Consumer Staples,77.85,10474112,0.006037251123956366,0.05677585099550431
2024-08-01,XLP.US,Consumer Staples,78.57,16535033,0.00585465190276202,0.041873488608883846
2024-08-02,XLP.US,Consumer Staples,79.26,24087115,-0.0013878374968457896,0.04100428967953573
2024-08-05,XLP.US,Consumer Staples,77.7,29057460,0.013513513513513375,0.06936936936936933
2024-08-06,XLP.US,Consumer Staples,78.24,15801355,0.01111963190184051,0.06697341513292443
2024-08-07,XLP.US,Consumer Staples,78.32,14182346,0.014683350357507674,0.061797752808988804
2024-08-08,XLP.US,Consumer Staples,79.03,13889796,0.01594331266607618,0.05010755409338219
2024-08-09,XLP.US,Consumer Staples,79.15,10319938,0.01718256475047375,0.0566013897662665
2024-08-12,XLP.US,Consumer Staples,78.75,9735359,0.0257777777777779,0.06171428571428561
2024-08-13,XLP.US,Consumer Staples,79.11,7513894,0.026166097838452806,0.04702313234736444
2024-08-14,XLP.US,Consumer Staples,79.47,7263950,0.02843840442934442,0.04869762174405445
2024-08-15,XLP.US,Consumer Staples,80.29,7745248,0.016440403537177684,0.04533565823888397
2024-08-16,XLP.US,Consumer Staples,80.51,6976919,0.016519686995404292,0.046578064836666266
2024-08-19,XLP.US,Consumer Staples,80.78,7330018,0.02030205496409998,0.03317652884377309
2024-08-20,XLP.US,Consumer Staples,81.18,6931341,0.017738359201773912,0.024143877802414337
2024-08-21,XLP.US,Consumer Staples,81.73,7960727,0.006607121008197714,0.011256576532485019
2024-08-22,XLP.US,Consumer Staples,81.61,7632692,0.003063350079647087,0.017644896458767212
2024-08-23,XLP.US,Consumer Staples,81.84,6505074,0.008186705767351032,0.01527370478983392
2024-08-26,XLP.US,Consumer Staples,82.42,7270790,0.008129094879883558,0.0057024993933512125
2024-08-27,XLP.US,Consumer Staples,82.62,5674632,0.010409101912369989,0.0007262164124910431
2024-08-28,XLP.US,Consumer Staples,82.27,6666785,0.010818038167011101,0.007293059438434613
2024-08-29,XLP.US,Consumer Staples,81.86,6343811,0.013804055704861984,0.014170535059858214
2024-08-30,XLP.US,Consumer Staples,82.51,8884816,0.013574112228820656,0.005938674100109065
2024-09-03,XLP.US,Consumer Staples,83.09,15503706,0.006258274160548805,-0.004453002768082803
2024-09-04,XLP.US,Consumer Staples,83.48,19276697,-0.007786296118830971,-0.01748921897460476
2024-09-05,XLP.US,Consumer Staples,83.16,12775784,0.0021645021645022577,-0.023569023569023462
2024-09-06,XLP.US,Consumer Staples,82.99,12616545,0.011326665863357066,-0.018315459693938996
2024-09-09,XLP.US,Consumer Staples,83.63,10061056,0.007533181872533934,-0.03551357168480207
2024-09-10,XLP.US,Consumer Staples,83.61,14002525,-0.0017940437746681859,-0.030498744169357717
2024-09-11,XLP.US,Consumer Staples,82.83,14556518,0.003742605336230831,-0.015453338162501495
2024-09-12,XLP.US,Consumer Staples,83.34,8659169,-0.008279337652987717,-0.02579793616510684
